movie_id,title,tags,clean_title
956,Mission: Impossible III,"retired from active duty to train new imf agents, ethan hunt is called back into action to confront sadistic arms dealer, owen davian. hunt must try to protect his girlfriend while working with his new team to complete the mission. adventure action thrilleradventure action thrilleradventure action thriller berlin cia vatican whitehouse secretidentity secret explosive mobilephone map traitor mask honeymoon shanghai pretendedmurder secretmission letter funeral coveredinvestigation toshootdead secretagent video stamp harddrive e-mail decipherment suitcase computer revenge murder mission hospital duel disguise celebration goodandbad researchlaboratory blastberlin cia vatican whitehouse secretidentity secret explosive mobilephone map traitor mask honeymoon shanghai pretendedmurder secretmission letter funeral coveredinvestigation toshootdead secretagent video stamp harddrive e-mail decipherment suitcase computer revenge murder mission hospital duel disguise celebration goodandbad researchlaboratory blast tomcruise philipseymourhoffman vingrhamestomcruise philipseymourhoffman vingrhames j.j.abramsj.j.abrams",missionimpossibleiii
50321,Mars Needs Moms,"when martians suddenly abduct his mom, mischievous milo rushes to the rescue and discovers why all moms are so special. adventure animation familyadventure animation familyadventure animation family boy alien rescue martian alienabduction alieninvasion basedonchildren'sbook duringcreditsstingerboy alien rescue martian alienabduction alieninvasion basedonchildren'sbook duringcreditsstinger sethgreen joancusack danfoglersethgreen joancusack danfogler simonwellssimonwells",marsneedsmoms
11619,Flushed Away,"london high-society mouse, roddy is flushed down the toilet by sid, a common sewer rat. hang on for a madcap adventure deep in the sewer bowels of ratropolis, where roddy meets the resourceful rita, the rodent-hating toad and his faithful thugs, spike and whitey. adventure animation comedy familyadventure animation comedy familyadventure animation comedy family londonengland underworld return ship frog girlfriend rubinlondonengland underworld return ship frog girlfriend rubin hughjackman katewinslet ianmckellenhughjackman katewinslet ianmckellen davidbowers samfelldavidbowers samfell",flushedaway
36669,Die Another Day,"bond takes on a north korean leader who undergoes dna replacement procedures that allow him to assume different identities. american agent, jinx johnson assists bond in his attempt to thwart the villain's plans to exploit a satellite that is powered by solar energy. adventure action thrilleradventure action thrilleradventure action thriller laser britishsecretservice secretserviceagent spacebasedweaponlaser britishsecretservice secretserviceagent spacebasedweapon piercebrosnan halleberry rosamundpikepiercebrosnan halleberry rosamundpike leetamahorileetamahori",dieanotherday
43074,Ghostbusters,"following a ghost invasion of manhattan, paranormal enthusiasts erin gilbert and abby yates, nuclear engineer jillian holtzmann, and subway worker patty tolan band together to stop the otherworldly threat. action fantasy comedyaction fantasy comedyaction fantasy comedy femalefriendship ghosthunting reboot ghostfemalefriendship ghosthunting reboot ghost melissamccarthy kristenwiig katemckinnonmelissamccarthy kristenwiig katemckinnon paulfeigpaulfeig",ghostbusters
608,Men in Black II,"kay and jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the mib's untarnished mission statement – protecting earth from the scum of the universe. it's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. now it's a race against the clock as jay must convince kay – who not only has absolutely no memory of his time spent with the mib, but is also the only living person left with the expertise to save the galaxy – to reunite with the mib before the earth submits to ultimate destruction. action adventure comedy sciencefictionaction adventure comedy sciencefictionaction adventure comedy sciencefiction savingtheworld secretidentity sunglasses undercover spacemarine illegalimmigration deportation newidentity flyingsaucer light firearm alien fictionalgovernmentagencysavingtheworld secretidentity sunglasses undercover spacemarine illegalimmigration deportation newidentity flyingsaucer light firearm alien fictionalgovernmentagency tommyleejones willsmith riptorntommyleejones willsmith riptorn barrysonnenfeldbarrysonnenfeld",meninblackii
2310,Beowulf,"6th-century scandinavian warrior, beowulf embarks on a mission to slay the manlike ogre grendel, a descendant of cain. adventure action animationadventure action animationadventure action animation denmark nordicmythology lie prideandvanity folkhero humanweakness viking alienation festivalhall sin royalty curse battle ancientworld adultanimation motioncapturedenmark nordicmythology lie prideandvanity folkhero humanweakness viking alienation festivalhall sin royalty curse battle ancientworld adultanimation motioncapture raywinstone angelinajolie anthonyhopkinsraywinstone angelinajolie anthonyhopkins robertzemeckisrobertzemeckis",beowulf
140300,Kung Fu Panda 3,"continuing his ""legendary adventures of awesomeness"", po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home. action adventure animation comedy familyaction adventure animation comedy familyaction adventure animation comedy family china martialarts kungfu village panda sequel talkinganimal anthropomorphism dragon ancientchina wuxia womandirectorchina martialarts kungfu village panda sequel talkinganimal anthropomorphism dragon ancientchina wuxia womandirector jackblack bryancranston dustinhoffmanjackblack bryancranston dustinhoffman jenniferyuhnelson alessandrocarlonijenniferyuhnelson alessandrocarloni",kungfupanda3
56292,Mission: Impossible - Ghost Protocol,"in the 4th installment of the mission impossible series, ethan hunt (cruise) and his team are racing against time to track down a dangerous terrorist named hendricks (nyqvist), who has gained access to russian nuclear launch codes and is planning a strike on the united states. an attempt to stop him ends in an explosion causing severe destruction to the kremlin and the imf to be implicated in the bombing, forcing the president to disavow them. no longer being aided by the government, ethan and his team chase hendricks around the globe, although they might still be too late to stop a disaster. action thriller adventureaction thriller adventureaction thriller adventure fight sequel mission explosion brokenarm imax nuclearthreatfight sequel mission explosion brokenarm imax nuclearthreat tomcruise jeremyrenner simonpeggtomcruise jeremyrenner simonpegg bradbirdbradbird",missionimpossibleghostprotocol
81188,Rise of the Guardians,"when an evil spirit known as pitch lays down the gauntlet to take over the world, the immortal guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world. fantasy animation familyfantasy animation familyfantasy animation family dream santaclaus nightmare easterbunny toothfairy jackfrost sandman duringcreditsstingerdream santaclaus nightmare easterbunny toothfairy jackfrost sandman duringcreditsstinger chrispine alecbaldwin judelawchrispine alecbaldwin judelaw peterramseypeterramsey",riseoftheguardians
7552,Fun with Dick and Jane,"after dick harper loses his job at globodyne in an enron-esque collapse, he and his wife, jane, turn to crime in order to handle the massive debt they now face. two intelligent people, dick and jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when they're reminded that crime can hurt innocent people. when the couple hears that globodyne boss jack mccallister actually swindled the company, they plot revenge. comedycomedycomedy basedonnovel desperation robber hold-uprobbery remake suburbia lossofjob humiliation unemployment bankruptcy travelagent richestorags bearerbonds comeuppancebasedonnovel desperation robber hold-uprobbery remake suburbia lossofjob humiliation unemployment bankruptcy travelagent richestorags bearerbonds comeuppance jimcarrey téaleoni alecbaldwinjimcarrey téaleoni alecbaldwin deanparisotdeanparisot",funwithdickandjane
147441,Exodus: Gods and Kings,"the defiant leader moses rises up against the egyptian pharaoh ramses, setting 400,000 slaves on a monumental journey of escape from egypt and its terrifying cycle of deadly plagues. adventure drama actionadventure drama actionadventure drama action moses bible ancientegypt 3d ramsesmoses bible ancientegypt 3d ramses christianbale joeledgerton johnturturrochristianbale joeledgerton johnturturro ridleyscottridleyscott",exodusgodsandkings
